"id";"sex";"date";"time";"lat";"long";"week";"clean_lat";"clean_long";"smooth_lat";"smooth_long";"distance_to_colony";"shoreline_distance"
"3614";F;2009-12-10;02:43:00;46.03;-42.7;50.0;46.03;-42.7;45.775;-42.985;2977.8482681628802;1109271.0985873728
"3614";F;2009-12-12;02:39:00;48.44;-41.34;50.0;48.44;-41.34;47.45;-42.06;2692.0841224774604;1175590.3748236794
"3614";F;2009-12-12;14:45:00;46.46;-42.78;50.0;46.46;-42.78;47.45;-42.06;2933.4487913937;1175590.3748236794
"3614";F;2009-12-16;14:40:00;44.66;-41.06;51.0;44.66;-41.06;44.975;-40.965;3092.93934867506;1360603.584156324
"3614";F;2009-12-18;14:41:00;45.75;-41.06;51.0;45.75;-41.06;45.83;-41.03;2975.38755304343;1319012.6099234133
"3614";F;2009-12-19;02:46:00;46.3;-42.25;51.0;46.3;-42.25;46.98;-41.845;2939.71772185313;1202732.2408281793
"3614";F;2009-12-20;02:48:00;48.44;-42.63;51.0;48.44;-42.63;48.435;-43.095;2718.89504415411;1071180.6804026572
"3614";F;2009-12-21;02:49:00;47.77;-42.63;52.0;47.77;-42.63;47.365;-42.845;2790.3140400583197;1088447.050643466
"3614";F;2009-12-21;14:50:00;46.96;-43.06;52.0;46.96;-43.06;47.365;-42.845;2885.85661663729;1088447.050643466
"3614";F;2009-12-22;02:52:00;46.96;-43.5;52.0;46.96;-43.5;47.165;-43.405;2895.23382380901;1027465.608051912
"3614";F;2009-12-24;02:54:00;47.93;-43.63;52.0;47.93;-43.63;48.135;-43.535;2794.77303242769;1016465.7605023666
"3614";F;2009-12-24;14:54:00;48.34;-43.44;52.0;48.34;-43.44;48.135;-43.535;2747.04101777447;1016465.7605023666
"3614";F;2009-12-25;02:50:00;48.1;-42.63;52.0;48.1;-42.63;47.505;-43.035;2755.11946090468;1067000.183241529
"3614";F;2009-12-26;02:58:00;47.07;-44.25;52.0;47.07;-44.25;47.22;-44.47;2899.86397079158;908592.8992369766
"3614";F;2009-12-26;15:00:00;47.37;-44.69;52.0;47.37;-44.69;47.22;-44.47;2877.81412583361;908592.8992369766
"3614";F;2009-12-27;03:00:00;47.13;-44.63;52.0;47.13;-44.63;47.145;-44.6;2901.94452412359;894904.5294244766
"3614";F;2009-12-28;03:03:00;47.74;-45.51;53.0;47.74;-45.51;48.09;-45.29;2857.41822732197;821422.6315984622
"3614";F;2009-12-28;15:02:00;48.44;-45.07;53.0;48.44;-45.07;48.09;-45.29;2773.2421593961703;821422.6315984622
"3614";F;2009-12-29;15:00:00;48.65;-44.33;53.0;48.65;-44.33;48.63;-44.485;2734.05030782937;924276.2538712366
"3614";F;2009-12-30;03:09:00;49.47;-46.51;53.0;49.47;-46.51;50.505;-46.045;2699.46453314604;839637.6779107221
"3614";F;2009-12-31;03:00:00;51.48;-44.15;53.0;51.48;-44.15;50.675;-44.62;2432.1466963419603;998143.943835451
"3614";F;2010-01-01;03:02:00;49.68;-44.78;53.0;49.68;-44.78;49.135;-45.435;2635.79527330318;842031.6642860915
"3614";F;2010-01-01;15:08:00;48.59;-46.09;53.0;48.59;-46.09;49.135;-45.435;2781.5266701824303;842031.6642860915
"3614";F;2010-01-02;03:02:00;47.57;-44.53;53.0;47.57;-44.53;46.67;-45.065;2852.99062474427;852426.916051934
"3614";F;2010-01-03;15:03:00;47.37;-44.73;53.0;47.37;-44.73;46.46;-45.51;2878.71633947192;810166.8172977543
"3614";F;2010-01-04;03:08:00;48.41;-45.8;1.0;48.41;-45.8;48.45;-46.4;2793.54386788054;709335.9250558836
"3614";F;2010-01-05;15:03:00;46.54;-44.51;1.0;46.54;-44.51;46.86;-44.85;2962.00531016436;871683.2945693175
"3614";F;2010-01-06;14:56:00;47.87;-42.4;1.0;47.87;-42.4;47.395;-43.3;2774.81212112717;1037701.7499186514
"3614";F;2010-01-07;02:55:00;48.8;-42.1;1.0;48.8;-42.1;48.15;-42.945;2669.3307828735997;1082071.7171852891
"3614";F;2010-01-08;15:01:00;46.97;-43.56;1.0;46.97;-43.56;46.845;-43.65;2895.4580319503298;1004637.6306026238
"3614";F;2010-01-09;14:58:00;48.91;-42.71;1.0;48.91;-42.71;48.215;-43.42;2670.60583031017;1030612.5823088749
"3614";F;2010-01-11;03:01:00;48.84;-43.43;2.0;48.84;-43.43;48.47;-44.03;2693.75258510619;969205.8631773812
"3614";F;2010-01-11;15:06:00;48.1;-44.63;2.0;48.1;-44.63;48.47;-44.03;2799.0784714105102;969205.8631773812
"3614";F;2010-01-12;03:06:00;47.64;-44.58;2.0;47.64;-44.58;48.0;-44.18;2846.69110707577;942892.8682100185
"3614";F;2010-01-12;15:03:00;48.36;-43.78;2.0;48.36;-43.78;48.0;-44.18;2752.41779530651;942892.8682100185
"3614";F;2010-01-15;03:00:00;46.12;-42.68;2.0;46.12;-42.68;46.675;-42.155;2967.79305768117;1173125.103370629
"3614";F;2010-01-15;14:56:00;47.23;-41.63;2.0;47.23;-41.63;46.675;-42.155;2827.496007254;1173125.103370629
"3614";F;2010-01-16;02:58:00;48.16;-41.96;2.0;48.16;-41.96;48.76;-41.38;2734.69564387944;1268216.6712804968
"3614";F;2010-01-17;14:57:00;50.4;-41.59;2.0;50.4;-41.59;50.32;-41.36;2488.37058542065;1328458.7062214096
"3614";F;2010-01-18;02:55:00;50.14;-41.17;3.0;50.14;-41.17;50.08;-41.15;2507.19770873202;1342840.357707383
"3614";F;2010-01-18;14:55:00;50.02;-41.13;3.0;50.02;-41.13;50.08;-41.15;2519.14602583331;1342840.357707383
"3614";F;2010-01-19;14:52:00;49.01;-40.43;3.0;49.01;-40.43;49.38;-40.325;2612.90678954253;1403520.2033335955
"3614";F;2010-01-22;14:54:00;49.2;-40.47;3.0;49.2;-40.47;48.94;-39.985;2593.35217103007;1426402.3186489479
"3614";F;2010-01-23;02:44:00;47.39;-38.19;3.0;47.39;-38.19;46.96;-37.795;2746.1539072485198;1652863.8573037882
"3614";F;2010-01-23;14:41:00;46.53;-37.4;3.0;46.53;-37.4;46.96;-37.795;2826.27150826057;1652863.8573037882
"3614";F;2010-01-24;14:49:00;48.37;-39.09;3.0;48.37;-39.09;48.0;-38.795;2656.2346166123302;1541043.274988975
"3614";F;2010-01-26;14:54:00;46.74;-40.23;4.0;46.74;-40.23;47.36;-39.995;2852.9947866110297;1405655.2628555333
"3614";F;2010-01-27;14:58:00;45.65;-41.18;4.0;45.65;-41.18;46.025;-40.63;2988.46031532628;1356662.8472376065
"3614";F;2010-01-28;14:58:00;45.53;-41.26;4.0;45.53;-41.26;45.405;-41.27;3002.9241171268;1308908.3181475822
"3614";F;2010-01-31;02:54:00;49.93;-40.15;4.0;49.93;-40.15;49.22;-40.83;2508.92571510456;1342893.09985461
"3614";F;2010-02-01;15:05:00;46.83;-42.85;5.0;46.83;-42.85;47.415;-42.17;2895.33014727865;1163417.1707292148
"3614";F;2010-02-02;15:01:00;48.25;-41.82;5.0;48.25;-41.82;47.255;-42.45;2722.19388547154;1132957.3866259018
"3614";F;2010-02-03;02:59:00;48.76;-41.18;5.0;48.76;-41.18;48.065;-41.795;2654.62719407103;1208412.6291965744
"3614";F;2010-02-03;15:03:00;47.37;-42.41;5.0;47.37;-42.41;48.065;-41.795;2828.4331545701302;1208412.6291965744
"3614";F;2010-02-04;15:08:00;46.43;-43.51;5.0;46.43;-43.51;46.615;-43.08;2952.01200062621;1072238.815999121
"3614";F;2010-02-05;03:11:00;46.98;-44.13;5.0;46.98;-44.13;46.795;-44.685;2906.79471533849;891258.7472037342
"3614";F;2010-02-05;15:15:00;46.61;-45.24;5.0;46.61;-45.24;46.795;-44.685;2970.92216436939;891258.7472037342
"3614";F;2010-02-06;03:12:00;45.49;-44.48;5.0;45.49;-44.48;45.66;-44.105;3073.27307699072;994631.2600375665
"3614";F;2010-02-07;15:04:00;45.77;-42.59;5.0;45.77;-42.59;45.97;-42.78;3003.47261899853;1123958.0006036928
"3614";F;2010-02-09;03:07:00;48.12;-43.2;6.0;48.12;-43.2;48.43;-43.385;2765.1995250903;1039113.0194178193
"3614";F;2010-02-10;15:11:00;48.28;-44.19;6.0;48.28;-44.19;48.46;-43.88;2770.0596979397496;985416.2917156696
"3614";F;2010-02-11;03:10:00;47.91;-43.81;6.0;47.91;-43.81;47.98;-43.75;2800.8564322413804;990336.6952890884
"3614";F;2010-02-11;15:09:00;48.05;-43.69;6.0;48.05;-43.69;47.98;-43.75;2783.33922488333;990336.6952890884
"3614";F;2010-02-12;03:09:00;48.47;-43.69;6.0;48.47;-43.69;48.94;-43.44;2738.75173449625;1048762.9923867949
"3614";F;2010-02-12;15:07:00;49.41;-43.19;6.0;49.41;-43.19;48.94;-43.44;2628.03397092657;1048762.9923867949
"3614";F;2010-02-13;15:08:00;51.78;-43.45;6.0;51.78;-43.45;51.195;-43.51;2384.27339487798;1146896.2998851894
"3614";F;2010-02-15;03:07:00;51.91;-43.08;7.0;51.91;-43.08;51.225;-43.4;2362.06198201164;1160249.2864279137
"3614";F;2010-02-16;03:08:00;50.48;-43.47;7.0;50.48;-43.47;50.585;-43.285;2521.28356683833;1133435.905561975
"3614";F;2010-02-16;15:06:00;50.69;-43.1;7.0;50.69;-43.1;50.585;-43.285;2490.76106921046;1133435.905561975
"3614";F;2010-02-18;03:05:00;48.31;-42.76;7.0;48.31;-42.76;47.91;-42.515;2735.5122318161198;1126732.6664981775
"3614";F;2010-02-18;15:03:00;47.51;-42.27;7.0;47.51;-42.27;47.91;-42.515;2810.5657001285904;1126732.6664981775
"3614";F;2010-02-22;03:07:00;49.19;-43.49;8.0;49.19;-43.49;49.14;-43.62;2657.99462344829;1037001.0779011016
"3614";F;2010-02-24;03:00:00;44.21;-41.55;8.0;44.21;-41.55;44.57;-41.435;3150.79331834825;1329769.772945517
"3614";F;2010-02-25;14:55:00;42.8;-40.48;8.0;42.8;-40.48;43.485;-40.475;3283.54498546526;1483498.473236977
"3614";F;2010-02-26;02:56:00;43.59;-40.76;8.0;43.59;-40.76;44.81;-40.705;3203.03122257745;1396103.2311765198
"3614";F;2010-02-27;02:50:00;44.1;-39.3;8.0;44.1;-39.3;43.02;-39.12;3121.86156701762;1649750.7908547998
"3614";F;2010-02-28;14:52:00;46.23;-39.74;8.0;46.23;-39.74;45.46;-39.54;2898.9844762796297;1493682.4607475505
"3614";F;2010-03-01;02:50:00;45.35;-39.39;9.0;45.35;-39.39;46.165;-38.965;2987.91158493099;1535982.6502433333
"3614";F;2010-03-01;14:46:00;46.98;-38.54;9.0;46.98;-38.54;46.165;-38.965;2796.5760801626;1535982.6502433333
"3614";F;2010-03-02;14:45:00;42.89;-38.21;9.0;42.89;-38.21;45.14;-37.825;3235.37066222128;1691095.2413095091
"3614";F;2010-03-03;02:43:00;41.64;-37.86;9.0;41.64;-37.86;40.94;-38.06;3366.2044152677904;1888211.9862162154
"3614";F;2010-03-05;02:44:00;38.14;-38.1;9.0;38.14;-38.1;38.79;-37.985;3752.30935497611;2061116.6250589713
"3614";F;2010-03-05;14:43:00;39.44;-37.87;9.0;39.44;-37.87;38.79;-37.985;3606.70724497677;2061116.6250589713
"3614";F;2010-03-06;02:45:00;42.96;-38.4;9.0;42.96;-38.4;43.735;-38.665;3230.79617870818;1662031.899170024
"3614";F;2010-03-08;02:42:00;31.22;-37.77;10.0;55.82;-37.77;55.82;-37.475;4505.94876103516;1092423.264507487
"3614";F;2010-03-08;14:39:00;34.33;-37.18;10.0;55.82;-37.18;55.82;-37.475;4156.68133139163;1092423.264507487
"3614";F;2010-03-09;02:35:00;31.02;-36.08;10.0;55.82;-36.08;55.82;-35.785;4506.11826945216;1211155.6540677985
"3614";F;2010-03-10;14:35:00;30.63;-36.05;10.0;55.82;-36.05;55.82;-35.725;4548.638605989219;1215693.0432378375
"3614";F;2010-03-11;02:34:00;23.47;-35.83;10.0;55.82;-35.83;55.82;-36.16;5333.89139721642;1183257.045991275
"3614";F;2010-03-11;14:36:00;17.77;-36.49;10.0;55.82;-36.49;55.82;-36.16;5968.6885425438395;1183257.045991275
"3614";F;2010-03-13;14:28:00;5.41;-34.63;10.0;55.82;-34.63;55.82;-34.61;7311.107384828761;1303273.0829840621
"3614";F;2010-03-15;02:24:00;67.97;-33.73;11.0;67.97;-33.73;70.455;-34.31;567.86192073864;0.0
"3614";F;2010-03-16;14:26:00;72.79;-34.21;11.0;72.79;-34.21;72.8275;-34.195;497.88359417396;0.0
"3614";F;2010-03-18;02:25:00;68.26;-34.19;11.0;68.26;-34.19;66.7825;-34.46;563.9891727704199;0.0
"3614";F;2010-03-20;02:26:00;62.35;-34.59;11.0;62.35;-34.59;62.33;-34.92;1093.5478137623;706084.0850671297
"3614";F;2010-03-22;02:29:00;62.27;-35.49;12.0;62.27;-35.49;61.285;-35.32;1122.38650366111;774214.2106663084
"3614";F;2010-03-23;02:24:00;58.33;-34.31;12.0;58.33;-34.31;59.185;-34.58;1503.70328500277;971227.4257101489
"3614";F;2010-03-23;14:26:00;60.04;-34.85;12.0;60.04;-34.85;59.185;-34.58;1334.9699028328;971227.4257101489
"3614";F;2010-03-25;14:23:00;55.0;-34.25;12.0;55.0;-34.25;55.3575;-34.105;1858.4489430285398;1406910.0533540768
"3614";F;2010-03-26;02:20:00;56.34;-33.66;12.0;56.34;-33.66;57.115;-34.18;1704.73376628346;1180622.8589778505
"3614";F;2010-03-26;14:24:00;57.89;-34.7;12.0;57.89;-34.7;57.115;-34.18;1557.43967808279;1180622.8589778505
"3614";F;2010-03-27;14:20:00;58.23;-33.78;12.0;58.23;-33.78;58.145;-34.01;1504.76996619697;1098757.0991436352
"3614";F;2010-03-28;02:19:00;57.28;-33.57;12.0;57.28;-33.57;57.375;-33.9;1602.4651457173802;1179957.1156036307
"3614";F;2010-03-29;02:23:00;56.93;-34.64;13.0;56.93;-34.64;55.525;-34.345;1658.2885612469;1364834.4524403075
"3614";F;2010-03-29;14:21:00;54.12;-34.05;13.0;54.12;-34.05;55.525;-34.345;1950.2260207401;1364834.4524403075
"3614";F;2010-03-30;02:19:00;52.81;-33.72;13.0;52.81;-33.72;52.58;-33.675;2087.21649847;1840429.2368338676
"3614";F;2010-03-31;02:19:00;51.5;-33.67;13.0;51.5;-33.67;51.075;-33.81;2229.01158454028;2060712.7340202432
"3614";F;2010-03-31;14:20:00;50.65;-33.95;13.0;50.65;-33.95;51.075;-33.81;2325.5881324888996;2060712.7340202432
"3614";F;2010-04-01;02:15:00;53.41;-32.62;13.0;53.41;-32.62;54.225;-33.2;2006.3779805389502;1633966.62476127
"3614";F;2010-04-02;02:24:00;54.63;-34.94;13.0;54.63;-34.94;53.425;-34.895;1909.64591435987;1634622.8024175183
"3614";F;2010-04-02;14:23:00;52.22;-34.85;13.0;52.22;-34.85;53.425;-34.895;2168.3182491307502;1634622.8024175183
"3614";F;2010-04-04;02:29:00;48.19;-36.34;13.0;48.19;-36.34;47.64;-36.795;2628.9773142732497;1761742.2444496185
"3614";F;2010-04-05;02:22:00;52.46;-34.66;14.0;52.46;-34.66;53.315;-34.805;2139.36121468052;1657228.8204248908
"3614";F;2010-04-05;14:23:00;54.17;-34.95;14.0;54.17;-34.95;53.315;-34.805;1959.29821705788;1657228.8204248908
"3614";F;2010-04-06;02:24:00;53.56;-35.23;14.0;53.56;-35.23;52.54;-34.56;2029.64345962212;1791920.3227567817
"3614";F;2010-04-06;14:18:00;51.52;-33.89;14.0;51.52;-33.89;52.54;-34.56;2229.96209262979;1791920.3227567817
"3614";F;2010-04-07;02:17:00;49.34;-33.8;14.0;49.34;-33.8;49.37;-34.07;2466.4926845549403;2088191.597848066
"3614";F;2010-04-07;14:19:00;49.4;-34.34;14.0;49.4;-34.34;49.37;-34.07;2467.40535915717;2088191.597848066
"3614";F;2010-04-08;14:15:00;50.97;-33.28;14.0;50.97;-33.28;50.815;-33.325;2281.42928119704;2127757.4813278685
"3614";F;2010-04-09;02:14:00;50.99;-33.07;14.0;50.99;-33.07;51.26;-33.71;2276.43147497848;2038157.7996899048
"3614";F;2010-04-09;14:19:00;51.53;-34.35;14.0;51.53;-34.35;51.26;-33.71;2235.5830020645;2038157.7996899048
"3614";F;2010-04-10;14:15:00;54.17;-33.29;14.0;54.17;-33.29;53.965;-33.275;1933.29300093024;1665025.512219054
"3614";F;2010-04-11;02:14:00;54.13;-33.08;14.0;54.13;-33.08;54.0;-33.405;1934.56340502497;1650501.6304035005
"3614";F;2010-04-11;14:16:00;53.87;-33.73;14.0;53.87;-33.73;54.0;-33.405;1972.3736134987798;1650501.6304035005
"3614";F;2010-04-12;02:15:00;54.67;-33.52;15.0;54.67;-33.52;54.02;-33.035;1882.58738735278;1675082.8403835879
"3614";F;2010-04-13;02:07:00;52.92;-31.58;15.0;52.92;-31.58;53.53;-32.22;2046.3690669629002;1804418.509644761
"3614";F;2010-04-15;02:09:00;51.59;-32.21;15.0;51.59;-32.21;51.49;-32.41;2199.71893288701;2082781.4493159475
"3614";F;2010-04-15;14:11:00;51.39;-32.61;15.0;51.39;-32.61;51.49;-32.41;2226.6897579906804;2082781.4493159475
"3614";F;2010-04-16;02:02:00;53.79;-30.39;15.0;53.79;-30.39;54.05;-30.345;1937.06901056745;1885655.8016503325
"3614";F;2010-04-16;14:01:00;54.31;-30.3;15.0;54.31;-30.3;54.05;-30.345;1879.03787773711;1885655.8016503325
"3614";F;2010-04-17;02:04:00;53.0;-31.2;15.0;53.0;-31.2;52.315;-30.775;2033.01477693283;2078793.7614044144
"3614";F;2010-04-18;13:54:00;54.36;-28.78;15.0;54.36;-28.78;53.67;-28.27;1857.7837545789598;1999399.1536130826
"3614";F;2010-04-22;13:53:00;54.3;-28.62;16.0;54.3;-28.62;54.46;-28.48;1862.9014356339499;2000806.9101395432
"3614";F;2010-04-24;13:48:00;56.97;-27.34;16.0;56.97;-27.34;56.87;-27.075;1557.27962197323;1639566.6934123668
"3614";F;2010-04-25;13:29:00;60.42;-22.63;16.0;60.42;-22.63;59.98;-22.745;1149.47761105815;885534.6245964305
"3614";F;2010-04-26;01:17:00;61.31;-19.77;17.0;61.31;-19.77;61.43;-19.28;1052.2625014446598;474071.8929111679
"3614";F;2010-04-27;13:19:00;58.71;-20.33;17.0;58.71;-20.33;59.22;-20.695;1340.1391528019299;986426.843109315
"3614";F;2010-04-28;01:14:00;58.65;-19.1;17.0;58.65;-19.1;59.09;-20.735;1350.42684653413;1014994.9610226096
"3614";F;2010-04-29;13:31:00;60.74;-23.41;17.0;60.74;-23.41;60.78;-22.9;1115.9233573613199;724017.5973078376
"3614";F;2010-04-30;01:29:00;61.21;-22.8;17.0;61.21;-22.8;61.21;-23.12;1061.88014676264;626701.067615719
"3614";F;2010-05-01;01:17:00;62.66;-19.96;17.0;62.66;-19.96;62.775;-19.655;901.48250604825;164453.87030155587
"3614";F;2010-05-01;13:14:00;62.89;-19.35;17.0;62.89;-19.35;62.775;-19.655;878.3818046453;164453.87030155587
"3614";F;2010-05-02;12:35:00;67.03;-9.5;17.0;67.03;-9.5;66.625;-8.49;634.07121498653;645937.0182588422
"3617";M;2009-09-01;00:29:00;76.2;-7.35;36.0;76.2;-7.35;76.21;-6.18;755.91786914321;1332420.3052014224
"3617";M;2009-09-01;12:20:00;76.22;-5.01;36.0;76.22;-5.01;76.21;-6.18;802.3297289668001;1332420.3052014224
"3617";M;2009-09-02;00:23:00;76.02;-5.93;36.0;76.02;-5.93;76.01;-3.82;769.07693045647;1554470.441448811
"3617";M;2009-09-02;12:06:00;76.0;-1.71;36.0;76.0;-1.71;76.01;-3.82;858.02911902107;1554470.441448811
"3617";M;2009-09-03;12:22:00;75.37;-5.8;36.0;75.37;-5.8;75.255;-4.84;725.27325622407;1392395.516803734
"3617";M;2009-09-04;00:28:00;75.72;-7.21;36.0;75.72;-7.21;75.735;-6.17;720.7231460805;1271044.0187863102
"3617";M;2009-09-04;12:20:00;75.75;-5.13;36.0;75.75;-5.13;75.735;-6.17;766.13846006907;1271044.0187863102
"3617";M;2009-09-05;12:21:00;75.93;-5.59;36.0;75.93;-5.59;75.78;-5.38;769.31426792247;1361297.9642664937
"3617";M;2009-09-07;12:18:00;76.6;-4.88;37.0;76.6;-4.88;76.305;-3.295;833.37384145212;1649639.7883856148
"3617";M;2009-09-09;12:16:00;76.9;-4.68;37.0;76.9;-4.68;76.91;-5.345;860.2445775415899;1428268.6334139642
"3617";M;2009-09-10;12:24:00;76.77;-6.77;37.0;76.77;-6.77;76.67;-6.56;813.05598815916;1298372.2729594824
"3617";M;2009-09-12;12:24:00;77.39;-7.07;37.0;77.39;-7.07;77.345;-6.42;861.46124675265;1313173.8680872943
"3617";M;2009-09-13;11:55:00;76.64;0.34;37.0;76.64;0.34;76.1733333333333;-2.40666666666667;942.36814193725;1726055.5559960434
"3617";M;2009-09-14;12:05:00;75.75;-2.49;38.0;75.75;-2.49;75.75;-2.49;824.9927046685;1675038.1643374835
"3617";M;2009-09-15;00:26:00;75.75;-7.67;38.0;75.75;-7.67;74.48;-3.5;713.9436798446201;1560362.75473998
"3617";M;2009-09-17;00:07:00;77.22;-3.22;38.0;77.22;-3.22;77.3;-2.555;911.31907946282;1739703.8307004562
"3617";M;2009-09-17;12:02:00;77.38;-1.89;38.0;77.38;-1.89;77.3;-2.555;947.52417272348;1739703.8307004562
"3617";M;2009-09-19;12:28:00;76.75;-8.57;38.0;76.75;-8.57;76.96;-8.42;782.01161531094;1085474.1187877445
"3617";M;2009-09-20;00:23:00;77.87;-7.49;38.0;77.87;-7.49;77.775;-5.26;898.6045987962;1468173.2946939622
"3617";M;2009-09-20;12:05:00;77.68;-3.03;38.0;77.68;-3.03;77.775;-5.26;950.27813467562;1468173.2946939622
"3617";M;2009-09-21;00:13:00;75.28;-4.95;39.0;75.28;-4.95;75.89;-6.595;738.69803281271;1241848.12360756
"3617";M;2009-09-23;00:07:00;72.26;-3.63;39.0;72.26;-3.63;67.87;-1.71;655.29153537686;1481013.837872801
"3617";M;2009-09-23;11:58:00;66.07;-1.29;39.0;66.07;-1.29;67.87;-1.71;974.05552290708;1481013.837872801
"3617";M;2009-09-23;23:53:00;65.28;-0.21;39.0;65.28;-0.21;67.87;-1.71;1070.1575608790902;1481013.837872801
"3617";M;2009-09-29;00:27:00;81.31;-9.14;40.0;81.31;-9.14;81.1775;-7.225;1222.04111756299;627166.7673060711
"3617";M;2009-09-29;12:11:00;2.93;-5.31;40.0;81.045;-5.31;81.1775;-7.225;7616.1394014812195;627166.7673060711
"3617";M;2009-09-30;00:31:00;80.78;-10.35;40.0;80.78;-10.35;74.055;-12.56;1159.26577717482;670876.038632524
"3617";M;2009-10-01;00:45:00;53.88;-13.81;40.0;53.88;-13.81;52.785;-14.89;1915.55762907404;503221.17207160965
"3617";M;2009-10-03;01:03:00;49.5;-18.47;40.0;49.5;-18.47;50.5875;-20.925;2369.54851139489;1192595.728860566
"3617";M;2009-10-03;13:23:00;21.03;-23.38;40.0;51.675;-23.38;50.5875;-20.925;5524.23082912575;1192595.728860566
"3617";M;2009-10-05;01:45:00;42.36;-29.12;41.0;42.36;-29.12;42.1;-29.2;3186.2381772339;2218716.257150775
"3617";M;2009-10-07;01:53:00;44.95;-31.27;41.0;44.95;-31.27;44.685;-31.225;2918.94989663164;2424809.5707904836
"3617";M;2009-10-07;13:52:00;44.42;-31.18;41.0;44.42;-31.18;44.685;-31.225;2976.4953214984603;2424809.5707904836
"3617";M;2009-10-08;01:57:00;46.75;-32.47;41.0;46.75;-32.47;48.915;-32.425;2733.7176036946803;2260147.828964036
"3617";M;2009-10-10;13:55:00;53.15;-32.14;41.0;53.15;-32.14;53.16;-32.12;2028.3237082056698;1863235.8572487682
"3617";M;2009-10-12;14:03:00;55.43;-34.14;42.0;55.43;-34.14;56.575;-34.185;1810.37856283679;1242459.3942387828
"3617";M;2009-10-14;14:13:00;54.3;-36.76;42.0;54.3;-36.76;54.115;-35.93;1977.1594143652999;1462516.934676768
"3617";M;2009-10-16;01:59:00;59.75;-33.47;42.0;59.75;-33.47;58.0;-34.545;1338.4145612323998;1056490.6135734462
"3617";M;2009-10-17;02:08:00;52.67;-35.64;42.0;52.67;-35.64;52.495;-35.59;2132.40383028427;1740573.1222052476
"3617";M;2009-10-17;14:08:00;52.32;-35.54;42.0;52.32;-35.54;52.495;-35.59;2168.53524551543;1740573.1222052476
"3617";M;2009-10-19;14:11:00;54.34;-36.39;43.0;54.34;-36.39;56.23;-35.19;1966.09382555662;1200386.7418810867
"3617";M;2009-10-20;02:09:00;50.74;-36.04;43.0;50.74;-36.04;49.705;-36.175;2347.5522319311003;1867265.7103098128
"3617";M;2009-10-20;14:10:00;48.67;-36.31;43.0;48.67;-36.31;49.705;-36.175;2576.35222844177;1867265.7103098128
"3617";M;2009-10-21;02:20:00;51.19;-38.95;43.0;51.19;-38.95;53.005;-38.835;2350.77450295919;1508102.0867281142
"3617";M;2009-10-21;14:19:00;54.82;-38.72;43.0;54.82;-38.72;53.005;-38.835;1960.5589790732;1508102.0867281142
"3617";M;2009-10-23;02:26:00;54.22;-40.28;43.0;54.22;-40.28;53.95;-40.665;2056.8995583810697;1282842.9340816217
"3617";M;2009-10-23;14:28:00;53.68;-41.05;43.0;53.68;-41.05;53.95;-40.665;2130.50575880009;1282842.9340816217
"3617";M;2009-10-24;02:33:00;53.68;-42.06;43.0;53.68;-42.06;55.005;-41.005;2153.4473066542896;1077320.6223014172
"3617";M;2009-10-24;14:24:00;56.33;-39.95;43.0;56.33;-39.95;55.005;-41.005;1829.65367771875;1077320.6223014172
"3617";M;2009-10-25;14:26:00;57.3;-40.36;43.0;57.3;-40.36;57.435;-40.29;1739.44790493126;647816.2576515678
"3617";M;2009-10-26;14:42:00;60.44;-44.63;44.0;60.44;-44.63;59.615;-44.125;1545.5023641769299;93487.35592906886
"3617";M;2009-10-27;02:33:00;57.91;-42.14;44.0;57.91;-42.14;55.82;-42.9;1722.0177389145902;888795.7365817495
"3617";M;2009-10-27;14:38:00;53.73;-43.66;44.0;53.73;-43.66;55.82;-42.9;2186.3628700797703;888795.7365817495
"3617";M;2009-10-28;14:37:00;53.54;-43.3;44.0;53.54;-43.3;53.065;-43.795;2197.29201539612;1272579.067389513
"3617";M;2009-10-29;02:39:00;54.41;-43.81;44.0;54.41;-43.81;54.515;-43.625;2119.9850996071;1127879.4880047047
"3617";M;2009-10-29;14:38:00;54.62;-43.44;44.0;54.62;-43.44;54.515;-43.625;2089.19823399568;1127879.4880047047
"3617";M;2009-10-30;02:39:00;54.82;-43.83;44.0;54.82;-43.83;54.42;-44.205;2078.42820418053;1141624.3028408596
"3617";M;2009-10-31;02:37:00;52.15;-43.21;44.0;52.15;-43.21;51.845;-42.775;2339.949726317;1269248.0932268978
"3617";M;2009-10-31;14:33:00;51.54;-42.34;44.0;51.54;-42.34;51.845;-42.775;2384.1263995220297;1269248.0932268978
"3617";M;2009-11-04;14:43:00;53.84;-44.85;45.0;53.84;-44.85;53.27;-44.85;2204.73975123445;1196721.9197470208
"3617";M;2009-11-05;14:35:00;50.73;-42.72;45.0;50.73;-42.72;51.57;-42.91;2478.01671213162;1234719.0939083714
"3617";M;2009-11-06;02:35:00;51.0;-42.84;45.0;51.0;-42.84;50.84;-42.835;2452.22823817065;1194974.4959438276
"3617";M;2009-11-06;14:35:00;50.68;-42.83;45.0;50.68;-42.83;50.84;-42.835;2485.74935450067;1194974.4959438276
"3617";M;2009-11-07;02:45:00;51.88;-45.33;45.0;51.88;-45.33;52.945;-45.075;2419.1504911586103;1141278.5424006793
"3617";M;2009-11-07;14:43:00;54.01;-44.82;45.0;54.01;-44.82;52.945;-45.075;2186.53509865727;1141278.5424006793
